"species","latitude","longitude","source"
"Rhinolophus sinicus_thomasi",27.63316,108.66677,"Yang, T., Huang, J., Hou X., Mei, J., & Ran, H. (2016). Diversity and Conservation of Cave-dwelling Bats in Jiangkou County, Guizhou Province[J]. Sichuan Journal of Zoology, 2016, 35(3): 475-480."
"Rhinolophus sinicus_thomasi",27.64915,108.70446,"Yang, T., Huang, J., Hou X., Mei, J., & Ran, H. (2016). Diversity and Conservation of Cave-dwelling Bats in Jiangkou County, Guizhou Province[J]. Sichuan Journal of Zoology, 2016, 35(3): 475-480."
"Rhinolophus sinicus_thomasi",27.65524,108.70713,"Yang, T., Huang, J., Hou X., Mei, J., & Ran, H. (2016). Diversity and Conservation of Cave-dwelling Bats in Jiangkou County, Guizhou Province[J]. Sichuan Journal of Zoology, 2016, 35(3): 475-480."
"Rhinolophus sinicus_thomasi",27.78126,108.79659,"Yang, T., Huang, J., Hou X., Mei, J., & Ran, H. (2016). Diversity and Conservation of Cave-dwelling Bats in Jiangkou County, Guizhou Province[J]. Sichuan Journal of Zoology, 2016, 35(3): 475-480."
"Rhinolophus sinicus_thomasi",27.76146,108.79888,"Yang, T., Huang, J., Hou X., Mei, J., & Ran, H. (2016). Diversity and Conservation of Cave-dwelling Bats in Jiangkou County, Guizhou Province[J]. Sichuan Journal of Zoology, 2016, 35(3): 475-480."
"Rhinolophus sinicus_thomasi",27.85816,108.86931,"Yang, T., Huang, J., Hou X., Mei, J., & Ran, H. (2016). Diversity and Conservation of Cave-dwelling Bats in Jiangkou County, Guizhou Province[J]. Sichuan Journal of Zoology, 2016, 35(3): 475-480."
"Rhinolophus sinicus_thomasi",27.44211,109.0425,"Yang, T., Huang, J., Hou X., Mei, J., & Ran, H. (2016). Diversity and Conservation of Cave-dwelling Bats in Jiangkou County, Guizhou Province[J]. Sichuan Journal of Zoology, 2016, 35(3): 475-480."
"Rhinolophus sinicus_thomasi",27.49424,109.06146,"Yang, T., Huang, J., Hou X., Mei, J., & Ran, H. (2016). Diversity and Conservation of Cave-dwelling Bats in Jiangkou County, Guizhou Province[J]. Sichuan Journal of Zoology, 2016, 35(3): 475-480."
"Rhinolophus sinicus_thomasi",27.5002,109.13089,"Yang, T., Huang, J., Hou X., Mei, J., & Ran, H. (2016). Diversity and Conservation of Cave-dwelling Bats in Jiangkou County, Guizhou Province[J]. Sichuan Journal of Zoology, 2016, 35(3): 475-480."
"Rhinolophus sinicus_thomasi",27.49258,109.15145,"Yang, T., Huang, J., Hou X., Mei, J., & Ran, H. (2016). Diversity and Conservation of Cave-dwelling Bats in Jiangkou County, Guizhou Province[J]. Sichuan Journal of Zoology, 2016, 35(3): 475-480."
"Rhinolophus sinicus_thomasi",27.98951,109.52686,"Huang, T. F., Zhang, P. L.,Wu, Tao. (2018). A Checklist and Distribution of Chiroptera in Hunan Province, China[J]. Life Science Research, 22(3): 215-221."
"Rhinolophus sinicus_thomasi",28.24344,109.62671,"Huang, T. F., Zhang, P. L.,Wu, Tao. (2018). A Checklist and Distribution of Chiroptera in Hunan Province, China[J]. Life Science Research, 22(3): 215-221."
"Rhinolophus sinicus_thomasi",29.05775,109.81083,"Huang, T. F., Zhang, P. L.,Wu, Tao. (2018). A Checklist and Distribution of Chiroptera in Hunan Province, China[J]. Life Science Research, 22(3): 215-221."
"Rhinolophus sinicus_thomasi",28.65803,109.93855,"Huang, T. F., Zhang, P. L.,Wu, Tao. (2018). A Checklist and Distribution of Chiroptera in Hunan Province, China[J]. Life Science Research, 22(3): 215-221."
"Rhinolophus sinicus_thomasi",26.3904,110.322,"Huang, T. F., Zhang, P. L.,Wu, Tao. (2018). A Checklist and Distribution of Chiroptera in Hunan Province, China[J]. Life Science Research, 22(3): 215-221."
"Rhinolophus sinicus_thomasi",29.01578,110.44888,"Huang, T. F., Zhang, P. L.,Wu, Tao. (2018). A Checklist and Distribution of Chiroptera in Hunan Province, China[J]. Life Science Research, 22(3): 215-221."
"Rhinolophus sinicus_thomasi",27.08132,112.95324,"Huang, T. F., Zhang, P. L.,Wu, Tao. (2018). A Checklist and Distribution of Chiroptera in Hunan Province, China[J]. Life Science Research, 22(3): 215-221."
"Rhinolophus sinicus_thomasi",24.67121,114.57105,"Ye, F., Ye, F., Lai, H. (2017). Investigations of bat resources and supplement of bat list in Jiangxi Jiulianshan National Nature Reserve. South China Forestry Science, 45 (1)."
"Rhinolophus sinicus_thomasi",24.577,114.4407,"Ye, F., & Zhang, C. (2017). Diversity and conservation of cave-dwelling bats in Jiulianshan Nature Reserve, Jiangxi Province. South China Forestry Science, 45 (2)."
"Rhinolophus sinicus_thomasi",24.89285,113.02598,"Deng, B. S., Zhang, Y. J., Li, Y. C., Gong, Y. N., Motokawa, M., Harada, M., ... & Wu, Y. (2011). Species diversity of Bat in Nanling National Nature Reserve of Guangdong province. Guangdong Agricultural Sciences, (7), 49."
