"species","latitude","longitude","source"
"Rhinolophus affinis",35.152,111.745,"Liu, W., Wang, Y. X., He, X. H., & Niu, H. X. (2011). Distribution and analysis of the importance of underground habitats of cave-dwelling bats in the south of Taihang Mountain. Acta Theriologica Sinica, 31(4), 371-379."
"Rhinolophus affinis",27.99886,108.40341,"Zhang, P., Huang, T., Zhang, Y., & Liu, Z. (2019). The Checklist, Distribution and Conservation of Chiroptera in Wulingshan Region, China. International Journal of Ecology_2019, 8(2), 57-64"
"Rhinolophus affinis",28.54592,108.48511,"Zhang, P., Huang, T., Zhang, Y., & Liu, Z. (2019). The Checklist, Distribution and Conservation of Chiroptera in Wulingshan Region, China. International Journal of Ecology_2019, 8(2), 57-64"
"Rhinolophus affinis",27.70481,108.82027,"Zhang, P., Huang, T., Zhang, Y., & Liu, Z. (2019). The Checklist, Distribution and Conservation of Chiroptera in Wulingshan Region, China. International Journal of Ecology_2019, 8(2), 57-64"
"Rhinolophus affinis",27.70298,109.1629,"Zhang, P., Huang, T., Zhang, Y., & Liu, Z. (2019). The Checklist, Distribution and Conservation of Chiroptera in Wulingshan Region, China. International Journal of Ecology_2019, 8(2), 57-64"
"Rhinolophus affinis",30.25076,109.40941,"Zhang, P., Huang, T., Zhang, Y., & Liu, Z. (2019). The Checklist, Distribution and Conservation of Chiroptera in Wulingshan Region, China. International Journal of Ecology_2019, 8(2), 57-64"
"Rhinolophus affinis",28.71769,109.63669,"Zhang, P., Huang, T., Zhang, Y., & Liu, Z. (2019). The Checklist, Distribution and Conservation of Chiroptera in Wulingshan Region, China. International Journal of Ecology_2019, 8(2), 57-64"
"Rhinolophus affinis",28.26244,109.69811,"Zhang, P., Huang, T., Zhang, Y., & Liu, Z. (2019). The Checklist, Distribution and Conservation of Chiroptera in Wulingshan Region, China. International Journal of Ecology_2019, 8(2), 57-64"
"Rhinolophus affinis",26.15796,109.78505,"Zhang, P., Huang, T., Zhang, Y., & Liu, Z. (2019). The Checklist, Distribution and Conservation of Chiroptera in Wulingshan Region, China. International Journal of Ecology_2019, 8(2), 57-64"
"Rhinolophus affinis",28.60803,109.95255,"Zhang, P., Huang, T., Zhang, Y., & Liu, Z. (2019). The Checklist, Distribution and Conservation of Chiroptera in Wulingshan Region, China. International Journal of Ecology_2019, 8(2), 57-64"
"Rhinolophus affinis",26.39156,110.32285,"Zhang, P., Huang, T., Zhang, Y., & Liu, Z. (2019). The Checklist, Distribution and Conservation of Chiroptera in Wulingshan Region, China. International Journal of Ecology_2019, 8(2), 57-64"
"Rhinolophus affinis",28.453,110.42496,"Zhang, P., Huang, T., Zhang, Y., & Liu, Z. (2019). The Checklist, Distribution and Conservation of Chiroptera in Wulingshan Region, China. International Journal of Ecology_2019, 8(2), 57-64"
"Rhinolophus affinis",27.73945,111.32378,"Zhang, P., Huang, T., Zhang, Y., & Liu, Z. (2019). The Checklist, Distribution and Conservation of Chiroptera in Wulingshan Region, China. International Journal of Ecology_2019, 8(2), 57-64"
"Rhinolophus affinis",29.626,111.38969,"Zhang, P., Huang, T., Zhang, Y., & Liu, Z. (2019). The Checklist, Distribution and Conservation of Chiroptera in Wulingshan Region, China. International Journal of Ecology_2019, 8(2), 57-64"
"Rhinolophus affinis",33.89193,110.87823,"Niu, H., Wang, N., Zhao, L., & Liu, J. (2007). Distribution and underground habitats of cave_dwelling bats in China. Animal Conservation, 10(4), 470-477."
"Rhinolophus affinis",33.85088,110.88537,"Niu, H., Wang, N., Zhao, L., & Liu, J. (2007). Distribution and underground habitats of cave_dwelling bats in China. Animal Conservation, 10(4), 470-477."
"Rhinolophus affinis",34.53973,111.25656,"Niu, H., Wang, N., Zhao, L., & Liu, J. (2007). Distribution and underground habitats of cave_dwelling bats in China. Animal Conservation, 10(4), 470-477."
"Rhinolophus affinis",33.81697,111.68308,"Niu, H., Wang, N., Zhao, L., & Liu, J. (2007). Distribution and underground habitats of cave_dwelling bats in China. Animal Conservation, 10(4), 470-477."
"Rhinolophus affinis",33.79377,111.73483,"Niu, H., Wang, N., Zhao, L., & Liu, J. (2007). Distribution and underground habitats of cave_dwelling bats in China. Animal Conservation, 10(4), 470-477."
"Rhinolophus affinis",33.74559,111.87225,"Niu, H., Wang, N., Zhao, L., & Liu, J. (2007). Distribution and underground habitats of cave_dwelling bats in China. Animal Conservation, 10(4), 470-477."
"Rhinolophus affinis",33.65993,111.98111,"Niu, H., Wang, N., Zhao, L., & Liu, J. (2007). Distribution and underground habitats of cave_dwelling bats in China. Animal Conservation, 10(4), 470-477."
"Rhinolophus affinis",33.53322,112.04535,"Niu, H., Wang, N., Zhao, L., & Liu, J. (2007). Distribution and underground habitats of cave_dwelling bats in China. Animal Conservation, 10(4), 470-477."
"Rhinolophus affinis",33.89193,112.09354,"Niu, H., Wang, N., Zhao, L., & Liu, J. (2007). Distribution and underground habitats of cave_dwelling bats in China. Animal Conservation, 10(4), 470-477."
"Rhinolophus affinis",33.66528,111.27976,"Zhang, P., Huang, T., Zhang, Y., & Liu, Z. (2019). The Checklist, Distribution and Conservation of Chiroptera in Wulingshan Region, China. International Journal of Ecology_2019, 8(2), 57-64"
"Rhinolophus affinis",33.57962,111.43859,"Zhang, P., Huang, T., Zhang, Y., & Liu, Z. (2019). The Checklist, Distribution and Conservation of Chiroptera in Wulingshan Region, China. International Journal of Ecology_2019, 8(2), 57-64"
"Rhinolophus affinis",33.09957,111.45108,"Zhang, P., Huang, T., Zhang, Y., & Liu, Z. (2019). The Checklist, Distribution and Conservation of Chiroptera in Wulingshan Region, China. International Journal of Ecology_2019, 8(2), 57-64"
"Rhinolophus affinis",33.7099,111.46536,"Zhang, P., Huang, T., Zhang, Y., & Liu, Z. (2019). The Checklist, Distribution and Conservation of Chiroptera in Wulingshan Region, China. International Journal of Ecology_2019, 8(2), 57-64"
"Rhinolophus affinis",33.57784,111.48499,"Zhang, P., Huang, T., Zhang, Y., & Liu, Z. (2019). The Checklist, Distribution and Conservation of Chiroptera in Wulingshan Region, China. International Journal of Ecology_2019, 8(2), 57-64"
"Rhinolophus affinis",33.32264,111.54567,"Zhang, P., Huang, T., Zhang, Y., & Liu, Z. (2019). The Checklist, Distribution and Conservation of Chiroptera in Wulingshan Region, China. International Journal of Ecology_2019, 8(2), 57-64"
"Rhinolophus affinis",33.46005,111.71342,"Zhang, P., Huang, T., Zhang, Y., & Liu, Z. (2019). The Checklist, Distribution and Conservation of Chiroptera in Wulingshan Region, China. International Journal of Ecology_2019, 8(2), 57-64"
"Rhinolophus affinis",33.35833,111.87939,"Zhang, P., Huang, T., Zhang, Y., & Liu, Z. (2019). The Checklist, Distribution and Conservation of Chiroptera in Wulingshan Region, China. International Journal of Ecology_2019, 8(2), 57-64"
"Rhinolophus affinis",25.27764,114.11447,"He, X., Peng, X., Chen, Z., & Zhang, L. (2018). Resources of Bats in Guangdong Xiaoliukeng-Qingzhangshan Provincial Nature Reserve. Forestry and Environmental Science, 2096-2053."
"Rhinolophus affinis",27.75737,108.53685,"Yang, T., Huang, J., Hou X., Mei, J., & Ran, H. (2016). Diversity and Conservation of Cave-dwelling Bats in Jiangkou County, Guizhou Province[J]. Sichuan Journal of Zoology, 2016, 35(3): 475-480."
"Rhinolophus affinis",27.41571,109.25513,"Yang, T., Huang, J., Hou X., Mei, J., & Ran, H. (2016). Diversity and Conservation of Cave-dwelling Bats in Jiangkou County, Guizhou Province[J]. Sichuan Journal of Zoology, 2016, 35(3): 475-480."
"Rhinolophus affinis",28.24344,109.62671,"Huang, T. F., Zhang, P. L.,Wu, Tao. (2018). A Checklist and Distribution of Chiroptera in Hunan Province, China[J]. Life Science Research, 22(3): 215-221."
"Rhinolophus affinis",28.72677,109.66669,"Huang, T. F., Zhang, P. L.,Wu, Tao. (2018). A Checklist and Distribution of Chiroptera in Hunan Province, China[J]. Life Science Research, 22(3): 215-221."
"Rhinolophus affinis",26.1147,109.73561,"Huang, T. F., Zhang, P. L.,Wu, Tao. (2018). A Checklist and Distribution of Chiroptera in Hunan Province, China[J]. Life Science Research, 22(3): 215-221."
"Rhinolophus affinis",28.65803,109.93855,"Huang, T. F., Zhang, P. L.,Wu, Tao. (2018). A Checklist and Distribution of Chiroptera in Hunan Province, China[J]. Life Science Research, 22(3): 215-221."
"Rhinolophus affinis",26.3904,110.322,"Huang, T. F., Zhang, P. L.,Wu, Tao. (2018). A Checklist and Distribution of Chiroptera in Hunan Province, China[J]. Life Science Research, 22(3): 215-221."
"Rhinolophus affinis",28.418,110.41596,"Huang, T. F., Zhang, P. L.,Wu, Tao. (2018). A Checklist and Distribution of Chiroptera in Hunan Province, China[J]. Life Science Research, 22(3): 215-221."
"Rhinolophus affinis",27.77845,111.31358,"Huang, T. F., Zhang, P. L.,Wu, Tao. (2018). A Checklist and Distribution of Chiroptera in Hunan Province, China[J]. Life Science Research, 22(3): 215-221."
"Rhinolophus affinis",29.628,111.31769,"Huang, T. F., Zhang, P. L.,Wu, Tao. (2018). A Checklist and Distribution of Chiroptera in Hunan Province, China[J]. Life Science Research, 22(3): 215-221."
"Rhinolophus affinis",26.41953,111.61355,"Huang, T. F., Zhang, P. L.,Wu, Tao. (2018). A Checklist and Distribution of Chiroptera in Hunan Province, China[J]. Life Science Research, 22(3): 215-221."
"Rhinolophus affinis",27.08132,112.95324,"Huang, T. F., Zhang, P. L.,Wu, Tao. (2018). A Checklist and Distribution of Chiroptera in Hunan Province, China[J]. Life Science Research, 22(3): 215-221."
"Rhinolophus affinis",26.1272,113.11659,"Huang, T. F., Zhang, P. L.,Wu, Tao. (2018). A Checklist and Distribution of Chiroptera in Hunan Province, China[J]. Life Science Research, 22(3): 215-221."
"Rhinolophus affinis",33.30712,111.42886,"Wang, Y. (2016) Taxonomic and phylogenetic status of rhinolophus bats based on Cyt b gene sequence. Journal of Henan Normal University(Natural Science Edition). 44 (2)."
"Rhinolophus affinis",33.52251,111.49182,"Wang, Y. (2016) Taxonomic and phylogenetic status of rhinolophus bats based on Cyt b gene sequence. Journal of Henan Normal University(Natural Science Edition). 44 (2)."
"Rhinolophus affinis",33.71374,111.81998,"Wang, Y. (2016) Taxonomic and phylogenetic status of rhinolophus bats based on Cyt b gene sequence. Journal of Henan Normal University(Natural Science Edition). 44 (2)."
"Rhinolophus affinis",33.67491,111.85499,"Wang, Y. (2016) Taxonomic and phylogenetic status of rhinolophus bats based on Cyt b gene sequence. Journal of Henan Normal University(Natural Science Edition). 44 (2)."
"Rhinolophus affinis",24.67121,114.57105,"Ye, F., Ye, F., Lai, H. (2017). Investigations of bat resources and supplement of bat list in Jiangxi Jiulianshan National Nature Reserve. South China Forestry Science, 45 (1)."
"Rhinolophus affinis",24.577,114.4407,"Ye, F., & Zhang, C. (2017). Diversity and conservation of cave-dwelling bats in Jiulianshan Nature Reserve, Jiangxi Province. South China Forestry Science, 45 (2)."
"Rhinolophus affinis",24.89285,113.02598,"Deng, B. S., Zhang, Y. J., Li, Y. C., Gong, Y. N., Motokawa, M., Harada, M., ... & Wu, Y. (2011). Species diversity of Bat in Nanling National Nature Reserve of Guangdong province. Guangdong Agricultural Sciences, (7), 49."
"Rhinolophus affinis",22.78365,110.11094,"Chen, Y. W., & Peng, H. Y. (2010). Research on Bat Diversity in Yulin City, Guangxi. Sichuan Journal of Zoology, (5), 28."
"Rhinolophus affinis",28.06388,83.87898,"Baniya, S. et al. (2018). hibernation monitoring case study in bat cave and mahendra cave. Ruffprd Small Grant Foundation Project."
"Rhinolophus affinis",28.08667,83.9162,"Baniya, S. et al. (2018). hibernation monitoring case study in bat cave and mahendra cave. Ruffprd Small Grant Foundation Project."
"Rhinolophus affinis",28.26228,83.94805,"Baniya, S. et al. (2018). hibernation monitoring case study in bat cave and mahendra cave. Ruffprd Small Grant Foundation Project."
"Rhinolophus affinis",28.26736,83.97603,"Baniya, S. et al. (2018). hibernation monitoring case study in bat cave and mahendra cave. Ruffprd Small Grant Foundation Project."
"Rhinolophus affinis",28.27211,83.97936,"Baniya, S. et al. (2018). hibernation monitoring case study in bat cave and mahendra cave. Ruffprd Small Grant Foundation Project."
"Rhinolophus affinis",28.2615,83.98583,"Baniya, S. et al. (2018). hibernation monitoring case study in bat cave and mahendra cave. Ruffprd Small Grant Foundation Project."
"Rhinolophus affinis",28.27,83.98606,"Baniya, S. et al. (2018). hibernation monitoring case study in bat cave and mahendra cave. Ruffprd Small Grant Foundation Project."
"Rhinolophus affinis",28.24728,84.00419,"Baniya, S. et al. (2018). hibernation monitoring case study in bat cave and mahendra cave. Ruffprd Small Grant Foundation Project."
"Rhinolophus affinis",27.98777,84.045,"Baniya, S. et al. (2018). hibernation monitoring case study in bat cave and mahendra cave. Ruffprd Small Grant Foundation Project."
"Rhinolophus affinis",28.1405,84.09494,"Baniya, S. et al. (2018). hibernation monitoring case study in bat cave and mahendra cave. Ruffprd Small Grant Foundation Project."
"Rhinolophus affinis",28.253,83.643,"Basant, S.  (2017). Bats survey and conservation outreach along kaligandaki canyon, Nepal. Rufford Small Grant Foundation."
"Rhinolophus affinis",28.227,83.674,"Basant, S.  (2017). Bats survey and conservation outreach along kaligandaki canyon, Nepal. Rufford Small Grant Foundation."
"Rhinolophus affinis",28.214,83.688,"Basant, S.  (2017). Bats survey and conservation outreach along kaligandaki canyon, Nepal. Rufford Small Grant Foundation."
"Rhinolophus affinis",28.227,83.704,"Basant, S.  (2017). Bats survey and conservation outreach along kaligandaki canyon, Nepal. Rufford Small Grant Foundation."
"Rhinolophus affinis",27.81597,83.96964,"Adhikari, H. (2011). Species richness, distribution, and threats of bats in Palpa and Kaski districts of western Nepal.ÊSmall mammal mail,Ê2(2), 14-22."
"Rhinolophus affinis",28.26758,83.97378,"Adhikari, H. (2011). Species richness, distribution, and threats of bats in Palpa and Kaski districts of western Nepal.ÊSmall mammal mail,Ê2(2), 14-22."
"Rhinolophus affinis",3.88333,102.46667,"Nurul_Ain, E., Rosli, H., & Kingston, T. (2017). Resource availability and roosting ecology shape reproductive phenology of rain forest insectivorous bats.ÊBiotropica,Ê49(3), 382-394."
"Rhinolophus affinis",25.16883,92.38258,"Saikia, U. (2018). A report on chiropterological investigations in some major caves of East Jaintia Hills, Meghalaya, India.ÊRecords of the Zoological Survey of India,Ê118(4), 405-412."
"Rhinolophus affinis",4.84,101.33,"PREDICT"
"Rhinolophus affinis",5.48,117.92,"PREDICT"
"Rhinolophus affinis",5.03,101.75,"PREDICT"
"Rhinolophus affinis",4.94,101.53,"PREDICT"
"Rhinolophus affinis",4.26,101.55,"PREDICT"
"Rhinolophus affinis",4.17,101.59,"PREDICT"
