"gbifID","datasetKey","occurrenceID","kingdom","phylum","class","order","family","genus","species","infraspecificEpithet","taxonRank","scientificName","verbatimScientificName","verbatimScientificNameAuthorship","countryCode","locality","stateProvince","occurrenceStatus","individualCount","publishingOrgKey","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","elevation","elevationAccuracy","depth","depthAccuracy","eventDate","day","month","year","taxonKey","speciesKey","basisOfRecord","institutionCode","collectionCode","catalogNumber","recordNumber","identifiedBy","dateIdentified","license","rightsHolder","recordedBy","typeStatus","establishmentMeans","lastInterpreted","mediaType","issue"
2640445346,"d81371fe-4ba7-4884-af39-19e90cf665c3","SEABCRU-occur-0002680","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus affinis","","SPECIES","Rhinolophus affinis Horsfield, 1823","Rhinolophus affinis","","MY","Gunung Reng","Kelantan","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",5.716053,101.745809,NA,NA,100,NA,NA,NA,2011-06-18,18,6,2011,2432641,2432641,"HUMAN_OBSERVATION","","","","TK 172615","Jayaraj Vijaya Kumaran",NA,"CC_BY_NC_4_0","","Jayaraj Vijaya Kumaran",NA,"",2023-08-26 12:03:25.553,"","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
2640445344,"d81371fe-4ba7-4884-af39-19e90cf665c3","SEABCRU-occur-0002565","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus affinis","","SPECIES","Rhinolophus affinis Horsfield, 1823","Rhinolophus affinis","","MY","Bukit Bekong","Pahang","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",4.691541,102.031506,NA,NA,323.5,NA,NA,NA,2020-01-26,26,1,2020,2432641,2432641,"HUMAN_OBSERVATION","","","","LKZ004","Aminuddin Baqi",NA,"CC_BY_NC_4_0","","Aminuddin Baqi, Jayaraj Vijaya Kumaran",NA,"",2023-08-26 12:03:25.548,"","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
2640445342,"d81371fe-4ba7-4884-af39-19e90cf665c3","SEABCRU-occur-0002564","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus affinis","","SPECIES","Rhinolophus affinis Horsfield, 1823","Rhinolophus affinis","","MY","Bukit Bekong","Pahang","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",4.691541,102.031506,NA,NA,323.5,NA,NA,NA,2020-01-29,29,1,2020,2432641,2432641,"HUMAN_OBSERVATION","","","","LKZ046","Aminuddin Baqi",NA,"CC_BY_NC_4_0","","Aminuddin Baqi, Jayaraj Vijaya Kumaran",NA,"",2023-08-26 12:03:25.542,"","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
2640445337,"d81371fe-4ba7-4884-af39-19e90cf665c3","SEABCRU-occur-0002569","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus affinis","","SPECIES","Rhinolophus affinis Horsfield, 1823","Rhinolophus affinis","","MY","Bukit Bekong","Pahang","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",4.691541,102.031506,NA,NA,323.5,NA,NA,NA,2020-01-26,26,1,2020,2432641,2432641,"HUMAN_OBSERVATION","","","","LKZ004","Aminuddin Baqi",NA,"CC_BY_NC_4_0","","Aminuddin Baqi, Jayaraj Vijaya Kumaran",NA,"",2023-08-26 12:03:25.527,"","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
2640445336,"d81371fe-4ba7-4884-af39-19e90cf665c3","SEABCRU-occur-0002689","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus affinis","","SPECIES","Rhinolophus affinis Horsfield, 1823","Rhinolophus affinis","","MY","Gunung Reng","Kelantan","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",5.716053,101.745809,NA,NA,100,NA,NA,NA,2011-06-18,18,6,2011,2432641,2432641,"HUMAN_OBSERVATION","","","","TK 172624","Jayaraj Vijaya Kumaran",NA,"CC_BY_NC_4_0","","Jayaraj Vijaya Kumaran",NA,"",2023-08-26 12:03:25.524,"","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
2640445335,"d81371fe-4ba7-4884-af39-19e90cf665c3","SEABCRU-occur-0002568","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus affinis","","SPECIES","Rhinolophus affinis Horsfield, 1823","Rhinolophus affinis","","MY","Bukit Bekong","Pahang","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",4.691541,102.031506,NA,NA,323.5,NA,NA,NA,2020-01-29,29,1,2020,2432641,2432641,"HUMAN_OBSERVATION","","","","LKZ046","Aminuddin Baqi",NA,"CC_BY_NC_4_0","","Aminuddin Baqi, Jayaraj Vijaya Kumaran",NA,"",2023-08-26 12:03:25.522,"","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
2640445333,"d81371fe-4ba7-4884-af39-19e90cf665c3","SEABCRU-occur-0002567","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus affinis","","SPECIES","Rhinolophus affinis Horsfield, 1823","Rhinolophus affinis","","MY","Bukit Bekong","Pahang","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",4.691541,102.031506,NA,NA,324.5,NA,NA,NA,2020-01-29,29,1,2020,2432641,2432641,"HUMAN_OBSERVATION","","","","LKZ042","Aminuddin Baqi",NA,"CC_BY_NC_4_0","","Aminuddin Baqi, Jayaraj Vijaya Kumaran",NA,"",2023-08-26 12:03:25.515,"","COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES"
2640445331,"d81371fe-4ba7-4884-af39-19e90cf665c3","SEABCRU-occur-0002566","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus affinis","","SPECIES","Rhinolophus affinis Horsfield, 1823","Rhinolophus affinis","","MY","Bukit Bekong","Pahang","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",4.691541,102.031506,NA,NA,323.5,NA,NA,NA,2020-01-29,29,1,2020,2432641,2432641,"HUMAN_OBSERVATION","","","","LKZ046","Aminuddin Baqi",NA,"CC_BY_NC_4_0","","Aminuddin Baqi, Jayaraj Vijaya Kumaran",NA,"",2023-08-26 12:03:25.51,"","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
2640445329,"d81371fe-4ba7-4884-af39-19e90cf665c3","SEABCRU-occur-0002572","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus pusillus","","SPECIES","Rhinolophus pusillus Temminck, 1834","Rhinolophus pusillus","","MY","Bukit Bekong","Pahang","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",4.691541,102.031506,NA,NA,323.5,NA,NA,NA,2020-01-28,28,1,2020,2432639,2432639,"HUMAN_OBSERVATION","","","","LKZ030","Aminuddin Baqi",NA,"CC_BY_NC_4_0","","Aminuddin Baqi, Jayaraj Vijaya Kumaran",NA,"",2023-08-26 12:03:25.504,"","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
2640445327,"d81371fe-4ba7-4884-af39-19e90cf665c3","SEABCRU-occur-0002571","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus pusillus","","SPECIES","Rhinolophus pusillus Temminck, 1834","Rhinolophus pusillus","","MY","Bukit Bekong","Pahang","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",4.691541,102.031506,NA,NA,323.5,NA,NA,NA,2020-01-27,27,1,2020,2432639,2432639,"HUMAN_OBSERVATION","","","","LKZ013","Aminuddin Baqi",NA,"CC_BY_NC_4_0","","Aminuddin Baqi, Jayaraj Vijaya Kumaran",NA,"",2023-08-26 12:03:25.497,"","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
2640445322,"d81371fe-4ba7-4884-af39-19e90cf665c3","SEABCRU-occur-0002576","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus pusillus","","SPECIES","Rhinolophus pusillus Temminck, 1834","Rhinolophus pusillus","","MY","Bukit Bekong","Pahang","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",4.691541,102.031506,NA,NA,323.5,NA,NA,NA,2020-01-27,27,1,2020,2432639,2432639,"HUMAN_OBSERVATION","","","","LKZ013","Aminuddin Baqi",NA,"CC_BY_NC_4_0","","Aminuddin Baqi, Jayaraj Vijaya Kumaran",NA,"",2023-08-26 12:03:25.482,"","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
2640445320,"d81371fe-4ba7-4884-af39-19e90cf665c3","SEABCRU-occur-0002575","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus pusillus","","SPECIES","Rhinolophus pusillus Temminck, 1834","Rhinolophus pusillus","","MY","Bukit Bekong","Pahang","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",4.691541,102.031506,NA,NA,323.5,NA,NA,NA,2020-01-27,27,1,2020,2432639,2432639,"HUMAN_OBSERVATION","","","","LKZ013","Aminuddin Baqi",NA,"CC_BY_NC_4_0","","Aminuddin Baqi, Jayaraj Vijaya Kumaran",NA,"",2023-08-26 12:03:25.428,"","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
2640445318,"d81371fe-4ba7-4884-af39-19e90cf665c3","SEABCRU-occur-0002574","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus pusillus","","SPECIES","Rhinolophus pusillus Temminck, 1834","Rhinolophus pusillus","","MY","Bukit Bekong","Pahang","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",4.691541,102.031506,NA,NA,323.5,NA,NA,NA,2020-01-28,28,1,2020,2432639,2432639,"HUMAN_OBSERVATION","","","","LKZ030","Aminuddin Baqi",NA,"CC_BY_NC_4_0","","Aminuddin Baqi, Jayaraj Vijaya Kumaran",NA,"",2023-08-26 12:03:25.422,"","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
2640445316,"d81371fe-4ba7-4884-af39-19e90cf665c3","SEABCRU-occur-0002573","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus pusillus","","SPECIES","Rhinolophus pusillus Temminck, 1834","Rhinolophus pusillus","","MY","Bukit Bekong","Pahang","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",4.691541,102.031506,NA,NA,323.5,NA,NA,NA,2020-01-27,27,1,2020,2432639,2432639,"HUMAN_OBSERVATION","","","","LKZ013","Aminuddin Baqi",NA,"CC_BY_NC_4_0","","Aminuddin Baqi, Jayaraj Vijaya Kumaran",NA,"",2023-08-26 12:03:25.416,"","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
2640445312,"d81371fe-4ba7-4884-af39-19e90cf665c3","SEABCRU-occur-0002698","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus affinis","","SPECIES","Rhinolophus affinis Horsfield, 1823","Rhinolophus affinis","","MY","Gunung Reng","Kelantan","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",5.716053,101.745809,NA,NA,100,NA,NA,NA,2011-06-18,18,6,2011,2432641,2432641,"HUMAN_OBSERVATION","","","","TK 172633","Jayaraj Vijaya Kumaran",NA,"CC_BY_NC_4_0","","Jayaraj Vijaya Kumaran",NA,"",2023-08-26 12:03:25.399,"","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
2640445311,"d81371fe-4ba7-4884-af39-19e90cf665c3","SEABCRU-occur-0002577","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus pusillus","","SPECIES","Rhinolophus pusillus Temminck, 1834","Rhinolophus pusillus","","MY","Bukit Bekong","Pahang","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",4.691541,102.031506,NA,NA,323.5,NA,NA,NA,2020-01-28,28,1,2020,2432639,2432639,"HUMAN_OBSERVATION","","","","LKZ030","Aminuddin Baqi",NA,"CC_BY_NC_4_0","","Aminuddin Baqi, Jayaraj Vijaya Kumaran",NA,"",2023-08-26 12:03:25.39,"","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
2640444868,"ce93b7a1-6103-45fc-9858-159dae55ef7d","SEABCRU-occur-0002407","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus sinicus","","SPECIES","Rhinolophus sinicus K.Andersen, 1905","Rhinolophus sinicus","","VN","Ngoc Son Ngoc Luong NR","Hoa Binh Province","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",20.46352,105.30672,NA,NA,612,NA,NA,NA,2016-09-18,18,9,2016,7261959,7261959,"HUMAN_OBSERVATION","","","","GT1681","Tamás Görföl",NA,"CC_BY_NC_4_0","","Tamás Görföl, Péter Estók, Vuong Tan Tu",NA,"",2023-08-26 11:12:47.843,"","GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES"
2640444866,"ce93b7a1-6103-45fc-9858-159dae55ef7d","SEABCRU-occur-0002406","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus sinicus","","SPECIES","Rhinolophus sinicus K.Andersen, 1905","Rhinolophus sinicus","","VN","Ngoc Son Ngoc Luong NR","Hoa Binh Province","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",20.46352,105.30672,NA,NA,612,NA,NA,NA,2016-09-18,18,9,2016,7261959,7261959,"HUMAN_OBSERVATION","","","","GT1680","Tamás Görföl",NA,"CC_BY_NC_4_0","","Tamás Görföl, Péter Estók, Vuong Tan Tu",NA,"",2023-08-26 11:12:47.838,"","GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES"
2640444864,"ce93b7a1-6103-45fc-9858-159dae55ef7d","SEABCRU-occur-0002405","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus sinicus","","SPECIES","Rhinolophus sinicus K.Andersen, 1905","Rhinolophus sinicus","","VN","Ngoc Son Ngoc Luong NR","Hoa Binh Province","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",20.46352,105.30672,NA,NA,612,NA,NA,NA,2016-09-18,18,9,2016,7261959,7261959,"HUMAN_OBSERVATION","","","","GT1679","Tamás Görföl",NA,"CC_BY_NC_4_0","","Tamás Görföl, Péter Estók, Vuong Tan Tu",NA,"",2023-08-26 11:12:47.833,"","GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES"
2640444861,"ce93b7a1-6103-45fc-9858-159dae55ef7d","SEABCRU-occur-0002411","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus sinicus","","SPECIES","Rhinolophus sinicus K.Andersen, 1905","Rhinolophus sinicus","","VN","Ngoc Son Ngoc Luong NR","Hoa Binh Province","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",20.46352,105.30672,NA,NA,612,NA,NA,NA,2016-09-18,18,9,2016,7261959,7261959,"HUMAN_OBSERVATION","","","","GT1685","Tamás Görföl",NA,"CC_BY_NC_4_0","","Tamás Görföl, Péter Estók, Vuong Tan Tu",NA,"",2023-08-26 11:12:47.826,"","GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES"
2640444859,"ce93b7a1-6103-45fc-9858-159dae55ef7d","SEABCRU-occur-0002410","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus sinicus","","SPECIES","Rhinolophus sinicus K.Andersen, 1905","Rhinolophus sinicus","","VN","Ngoc Son Ngoc Luong NR","Hoa Binh Province","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",20.46352,105.30672,NA,NA,612,NA,NA,NA,2016-09-18,18,9,2016,7261959,7261959,"HUMAN_OBSERVATION","","","","GT1684","Tamás Görföl",NA,"CC_BY_NC_4_0","","Tamás Görföl, Péter Estók, Vuong Tan Tu",NA,"",2023-08-26 11:12:47.82,"","GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES"
2640444826,"ce93b7a1-6103-45fc-9858-159dae55ef7d","SEABCRU-occur-0002424","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus affinis","","SPECIES","Rhinolophus affinis Horsfield, 1823","Rhinolophus affinis","","VN","Ngoc Son Ngoc Luong NR","Hoa Binh Province","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",20.46352,105.30672,NA,NA,612,NA,NA,NA,2016-09-20,20,9,2016,2432641,2432641,"HUMAN_OBSERVATION","","","","GT1702","Tamás Görföl",NA,"CC_BY_NC_4_0","","Tamás Görföl, Péter Estók, Vuong Tan Tu",NA,"",2023-08-26 11:12:47.54,"","GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES"
2640444821,"ce93b7a1-6103-45fc-9858-159dae55ef7d","SEABCRU-occur-0002309","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus affinis","","SPECIES","Rhinolophus affinis Horsfield, 1823","Rhinolophus affinis","","MY","Gading National Park, Main Trail","Sarawak","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",1.690879,109.845826,NA,NA,55,NA,NA,NA,2015-08-28,28,8,2015,2432641,2432641,"HUMAN_OBSERVATION","","","","CSOMA254","Gábor Csorba, Tamás Görföl",NA,"CC_BY_NC_4_0","","Gábor Csorba, Tamás Görföl",NA,"",2023-08-26 11:12:47.519,"","GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES"
2640444819,"ce93b7a1-6103-45fc-9858-159dae55ef7d","SEABCRU-occur-0002308","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus affinis","","SPECIES","Rhinolophus affinis Horsfield, 1823","Rhinolophus affinis","","MY","Gading National Park, Main Trail","Sarawak","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",1.690879,109.845826,NA,NA,55,NA,NA,NA,2015-08-28,28,8,2015,2432641,2432641,"HUMAN_OBSERVATION","","","","CSOMA253","Gábor Csorba, Tamás Görföl",NA,"CC_BY_NC_4_0","","Gábor Csorba, Tamás Görföl",NA,"",2023-08-26 11:12:47.514,"","GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES"
2640444789,"ce93b7a1-6103-45fc-9858-159dae55ef7d","SEABCRU-occur-0002500","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus affinis","","SPECIES","Rhinolophus affinis Horsfield, 1823","Rhinolophus affinis","","VN","Mu Cang Chai NR, Gate to Heaven","Yen Bai Province","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",21.76398,104.0433,NA,NA,2017,NA,NA,NA,2016-09-26,26,9,2016,2432641,2432641,"HUMAN_OBSERVATION","","","","GT1769","Tamás Görföl",NA,"CC_BY_NC_4_0","","Tamás Görföl, Péter Estók, Vuong Tan Tu",NA,"",2023-08-26 11:12:47.404,"","GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES"
2640444777,"ce93b7a1-6103-45fc-9858-159dae55ef7d","SEABCRU-occur-0001968","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus pusillus","","SPECIES","Rhinolophus pusillus Temminck, 1834","Rhinolophus pusillus","","KH","Phnom Samkos","Pusat Province","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",12.207425,103.034923,NA,NA,345,NA,NA,NA,2007-10-27,27,10,2007,2432639,2432639,"HUMAN_OBSERVATION","","","","CSOCA125","Gábor Csorba",NA,"CC_BY_NC_4_0","","Gábor Csorba",NA,"",2023-08-26 11:12:47.261,"","GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES"
2640444776,"ce93b7a1-6103-45fc-9858-159dae55ef7d","SEABCRU-occur-0001967","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus pusillus","","SPECIES","Rhinolophus pusillus Temminck, 1834","Rhinolophus pusillus","","KH","Phnom Samkos","Pusat Province","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",12.207425,103.034923,NA,NA,345,NA,NA,NA,2007-10-27,27,10,2007,2432639,2432639,"HUMAN_OBSERVATION","","","","CSOCA125","Gábor Csorba",NA,"CC_BY_NC_4_0","","Gábor Csorba",NA,"",2023-08-26 11:12:47.259,"","GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES"
2640444773,"ce93b7a1-6103-45fc-9858-159dae55ef7d","SEABCRU-occur-0001969","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus pusillus","","SPECIES","Rhinolophus pusillus Temminck, 1834","Rhinolophus pusillus","","KH","Phnom Samkos","Pusat Province","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",12.207425,103.034923,NA,NA,345,NA,NA,NA,2007-10-27,27,10,2007,2432639,2432639,"HUMAN_OBSERVATION","","","","CSOCA126","Gábor Csorba",NA,"CC_BY_NC_4_0","","Gábor Csorba",NA,"",2023-08-26 11:12:47.25,"","GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES"
2640444771,"ce93b7a1-6103-45fc-9858-159dae55ef7d","SEABCRU-occur-0001970","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus pusillus","","SPECIES","Rhinolophus pusillus Temminck, 1834","Rhinolophus pusillus","","KH","Phnom Samkos","Pusat Province","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",12.207425,103.034923,NA,NA,345,NA,NA,NA,2007-10-27,27,10,2007,2432639,2432639,"HUMAN_OBSERVATION","","","","CSOCA126","Gábor Csorba",NA,"CC_BY_NC_4_0","","Gábor Csorba",NA,"",2023-08-26 11:12:47.245,"","GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES"
2640444762,"ce93b7a1-6103-45fc-9858-159dae55ef7d","SEABCRU-occur-0002190","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus thomasi","","SPECIES","Rhinolophus thomasi K.Andersen, 1905","Rhinolophus thomasi","","VN","Phia Oac NR","Cao Bang Province","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",22.60794,105.8711,NA,NA,1590,NA,NA,NA,2014-10-22,22,10,2014,2432660,2432660,"HUMAN_OBSERVATION","","","","GT1290","Tamás Görföl",NA,"CC_BY_NC_4_0","","Tamás Görföl, Péter Estók, Vuong Tan Tu",NA,"",2023-08-26 11:12:47.215,"","GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES"
2640444761,"ce93b7a1-6103-45fc-9858-159dae55ef7d","SEABCRU-occur-0002194","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus thomasi","","SPECIES","Rhinolophus thomasi K.Andersen, 1905","Rhinolophus thomasi","","VN","Phia Oac NR","Cao Bang Province","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",22.60794,105.8711,NA,NA,1590,NA,NA,NA,2014-10-22,22,10,2014,2432660,2432660,"HUMAN_OBSERVATION","","","","GT1292","Tamás Görföl",NA,"CC_BY_NC_4_0","","Tamás Görföl, Péter Estók, Vuong Tan Tu",NA,"",2023-08-26 11:12:47.212,"","GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES"
2640444759,"ce93b7a1-6103-45fc-9858-159dae55ef7d","SEABCRU-occur-0002193","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus thomasi","","SPECIES","Rhinolophus thomasi K.Andersen, 1905","Rhinolophus thomasi","","VN","Phia Oac NR","Cao Bang Province","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",22.60794,105.8711,NA,NA,1590,NA,NA,NA,2014-10-22,22,10,2014,2432660,2432660,"HUMAN_OBSERVATION","","","","GT1292","Tamás Görföl",NA,"CC_BY_NC_4_0","","Tamás Görföl, Péter Estók, Vuong Tan Tu",NA,"",2023-08-26 11:12:47.207,"","GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES"
2640444757,"ce93b7a1-6103-45fc-9858-159dae55ef7d","SEABCRU-occur-0002192","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus thomasi","","SPECIES","Rhinolophus thomasi K.Andersen, 1905","Rhinolophus thomasi","","VN","Phia Oac NR","Cao Bang Province","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",22.60794,105.8711,NA,NA,1590,NA,NA,NA,2014-10-22,22,10,2014,2432660,2432660,"HUMAN_OBSERVATION","","","","GT1291","Tamás Görföl",NA,"CC_BY_NC_4_0","","Tamás Görföl, Péter Estók, Vuong Tan Tu",NA,"",2023-08-26 11:12:47.202,"","GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES"
2640444755,"ce93b7a1-6103-45fc-9858-159dae55ef7d","SEABCRU-occur-0002191","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus thomasi","","SPECIES","Rhinolophus thomasi K.Andersen, 1905","Rhinolophus thomasi","","VN","Phia Oac NR","Cao Bang Province","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",22.60794,105.8711,NA,NA,1590,NA,NA,NA,2014-10-22,22,10,2014,2432660,2432660,"HUMAN_OBSERVATION","","","","GT1291","Tamás Görföl",NA,"CC_BY_NC_4_0","","Tamás Görföl, Péter Estók, Vuong Tan Tu",NA,"",2023-08-26 11:12:47.196,"","GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES"
